,p,q,f,out
8693,351,782,4,1133
8694,843,881,3,1724
8695,197,659,4,856
8696,817,892,7,-75
8697,463,621,2,1084
8698,918,127,8,791
8699,645,413,5,232
8700,902,687,10,215
8701,451,753,1,1204
8702,76,266,7,-190
8703,199,189,5,10
8704,394,623,4,1017
8705,389,677,3,1066
8706,480,82,3,562
8707,925,125,9,800
8708,236,837,2,1073
8709,165,487,8,-322
8710,12,862,1,874
8711,954,537,7,417
8712,450,269,8,181
8713,576,511,10,65
8714,231,341,8,-110
8715,597,242,5,355
8716,969,125,9,844
8717,56,746,1,802
8718,133,295,10,-162
8719,527,908,7,-381
8720,333,214,3,547
8721,505,132,4,637
8722,726,667,8,59
8723,857,46,9,811
8724,992,860,2,1852
8725,10,187,4,197
8726,884,441,1,1325
8727,368,336,8,32
8728,941,652,10,289
8729,608,986,9,-378
8730,890,472,6,418
8731,931,787,10,144
8732,287,806,6,-519
8733,981,621,2,1602
8734,682,879,3,1561
8735,885,488,10,397
8736,159,23,5,136
8737,755,266,8,489
8738,908,534,1,1442
8739,85,161,3,246
8740,839,48,4,887
8741,580,881,2,1461
8742,523,48,5,475
8743,538,268,1,806
8744,685,915,4,1600
8745,259,468,7,-209
8746,726,225,4,951
8747,214,725,8,-511
8748,873,40,6,833
8749,331,872,5,-541
8750,100,245,5,-145
8751,930,951,5,-21
8752,392,873,4,1265
8753,523,775,2,1298
8754,420,837,8,-417
8755,251,610,10,-359
8756,709,222,9,487
8757,478,927,5,-449
8758,981,197,3,1178
8759,344,790,7,-446
8760,655,953,2,1608
8761,504,852,6,-348
8762,109,16,10,93
8763,686,789,9,-103
8764,210,512,10,-302
8765,823,974,10,-151
8766,942,52,6,890
8767,495,625,2,1120
8768,964,957,7,7
8769,519,843,8,-324
8770,24,976,3,1000
8771,472,159,8,313
8772,733,169,10,564
8773,768,785,8,-17
8774,277,684,3,961
8775,590,236,6,354
8776,590,918,3,1508
8777,587,859,4,1446
8778,369,995,8,-626
8779,604,455,2,1059
8780,474,24,10,450
8781,646,465,2,1111
8782,121,418,3,539
8783,989,38,1,1027
8784,922,471,2,1393
8785,73,456,10,-383
8786,631,666,6,-35
8787,287,97,2,384
8788,797,277,8,520
8789,675,324,3,999
8790,607,728,5,-121
8791,669,366,4,1035
8792,488,135,2,623
8793,833,951,5,-118
8794,140,989,4,1129
8795,911,389,2,1300
8796,237,628,9,-391
8797,165,787,3,952
8798,985,856,4,1841
8799,543,437,9,106
8800,809,206,8,603
8801,49,608,3,657
8802,409,535,6,-126
8803,109,65,2,174
8804,296,501,10,-205
8805,788,248,1,1036
8806,114,795,2,909
8807,153,992,10,-839
8808,160,350,4,510
8809,849,258,4,1107
8810,778,274,2,1052
8811,344,326,9,18
8812,504,559,6,-55
8813,97,23,2,120
8814,892,192,4,1084
8815,587,245,9,342
8816,317,472,4,789
8817,661,105,2,766
8818,61,776,1,837
8819,78,20,6,58
8820,945,507,8,438
8821,379,76,10,303
8822,322,748,2,1070
8823,110,923,6,-813
8824,124,367,2,491
8825,605,275,7,330
8826,878,570,3,1448
8827,561,383,1,944
8828,877,585,2,1462
8829,534,372,7,162
8830,608,683,1,1291
8831,56,657,1,713
8832,155,432,8,-277
8833,209,86,8,123
8834,37,504,9,-467
8835,54,674,2,728
8836,669,263,8,406
8837,118,546,4,664
8838,31,113,3,144
8839,470,64,4,534
8840,762,173,1,935
8841,438,427,1,865
8842,890,364,10,526
8843,57,904,3,961
8844,967,430,7,537
8845,411,991,6,-580
8846,889,602,7,287
8847,617,795,6,-178
8848,952,104,3,1056
8849,409,384,6,25
8850,698,604,8,94
8851,956,187,1,1143
8852,243,250,7,-7
8853,387,164,4,551
8854,134,492,10,-358
8855,842,28,8,814
8856,763,177,9,586
8857,164,389,7,-225
8858,62,674,1,736
8859,973,295,8,678
8860,920,437,9,483
8861,465,110,7,355
8862,207,122,3,329
8863,907,743,4,1650
8864,559,572,4,1131
8865,600,886,3,1486
8866,553,637,6,-84
8867,158,676,3,834
8868,123,171,10,-48
8869,945,415,8,530
8870,52,984,7,-932
8871,282,498,1,780
8872,985,253,4,1238
8873,174,693,6,-519
8874,19,873,7,-854
8875,443,575,4,1018
8876,253,593,1,846
8877,986,111,1,1097
8878,242,174,9,68
8879,663,427,6,236
8880,393,809,6,-416
8881,299,297,2,596
8882,662,366,7,296
8883,833,548,10,285
8884,489,115,5,374
8885,677,963,7,-286
8886,964,930,8,34
8887,468,954,7,-486
8888,143,262,3,405
8889,783,716,9,67
8890,460,624,10,-164
8891,764,824,10,-60
8892,692,751,3,1443
8893,540,633,2,1173
8894,310,49,10,261
8895,306,950,4,1256
8896,548,483,4,1031
8897,681,358,7,323
8898,694,289,3,983
8899,538,64,3,602
8900,831,165,4,996
8901,788,211,7,577
8902,626,273,3,899
8903,557,34,9,523
8904,187,678,7,-491
8905,751,665,2,1416
8906,411,469,10,-58
8907,230,936,3,1166
8908,155,302,10,-147
8909,158,931,3,1089
8910,715,469,3,1184
8911,445,222,4,667
8912,778,75,2,853
8913,956,630,6,326
8914,412,965,2,1377
8915,188,159,3,347
8916,854,619,7,235
8917,298,47,10,251
8918,883,78,2,961
8919,224,801,6,-577
8920,657,135,9,522
8921,169,871,1,1040
8922,285,310,4,595
8923,370,288,2,658
8924,645,255,2,900
8925,577,450,1,1027
8926,615,570,10,45
8927,215,236,8,-21
8928,844,257,8,587
8929,170,403,6,-233
8930,50,395,6,-345
8931,115,455,1,570
8932,962,416,5,546
8933,711,636,7,75
8934,222,467,3,689
8935,591,558,5,33
8936,620,952,2,1572
8937,786,687,3,1473
8938,643,23,9,620
8939,201,790,10,-589
8940,769,405,4,1174
8941,836,62,7,774
8942,805,872,9,-67
8943,345,324,4,669
8944,166,632,8,-466
8945,368,642,1,1010
8946,818,935,9,-117
8947,287,279,10,8
8948,18,357,7,-339
8949,688,725,4,1413
8950,893,152,10,741
8951,574,35,7,539
8952,443,740,1,1183
8953,525,933,7,-408
8954,546,811,9,-265
8955,975,841,9,134
8956,360,711,7,-351
8957,642,552,6,90
8958,124,28,7,96
8959,980,308,5,672
8960,443,403,2,846
8961,787,396,9,391
8962,165,169,4,334
8963,846,641,9,205
8964,501,443,9,58
8965,523,330,10,193
8966,234,394,6,-160
8967,966,400,7,566
8968,144,968,1,1112
8969,265,28,3,293
8970,142,736,1,878
8971,113,167,9,-54
8972,53,857,1,910
8973,437,714,4,1151
8974,479,297,10,182
8975,249,212,7,37
8976,758,339,7,419
8977,218,436,9,-218
8978,487,219,8,268
8979,224,690,7,-466
8980,120,40,2,160
8981,145,970,1,1115
8982,152,833,8,-681
8983,55,44,10,11
8984,963,86,10,877
8985,445,896,5,-451
8986,557,209,9,348
8987,482,14,10,468
8988,120,534,2,654
8989,806,1,7,805
8990,324,613,9,-289
8991,108,507,3,615
8992,993,849,6,144
8993,609,147,7,462
8994,934,737,10,197
8995,414,227,6,187
8996,438,986,8,-548
8997,460,344,8,116
8998,698,200,1,898
8999,662,93,5,569
9000,953,234,5,719
9001,594,149,10,445
9002,763,717,8,46
9003,242,651,2,893
9004,709,831,2,1540
9005,889,639,7,250
9006,482,856,9,-374
9007,406,166,3,572
9008,115,81,2,196
9009,807,823,4,1630
9010,368,171,7,197
9011,839,333,7,506
9012,32,195,10,-163
9013,107,794,1,901
9014,905,197,8,708
9015,501,943,4,1444
9016,533,874,5,-341
9017,761,444,9,317
9018,684,960,3,1644
9019,579,548,2,1127
9020,834,661,8,173
9021,584,565,2,1149
9022,270,447,9,-177
9023,89,296,5,-207
9024,478,293,8,185
9025,463,202,1,665
9026,550,995,8,-445
9027,395,447,9,-52
9028,497,663,10,-166
9029,704,298,10,406
9030,583,3,1,586
9031,373,595,3,968
9032,251,156,8,95
9033,456,33,10,423
9034,71,557,3,628
9035,761,654,6,107
9036,589,578,8,11
9037,516,865,3,1381
9038,857,809,7,48
9039,209,800,7,-591
9040,668,317,7,351
9041,786,449,3,1235
9042,281,84,6,197
9043,735,929,4,1664
9044,75,621,6,-546
9045,774,677,6,97
9046,180,161,3,341
9047,9,291,6,-282
9048,649,472,2,1121
9049,263,744,6,-481
9050,953,723,6,230
9051,682,118,7,564
9052,506,515,4,1021
9053,977,690,1,1667
9054,467,813,9,-346
9055,921,144,7,777
9056,972,380,4,1352
9057,344,646,5,-302
9058,463,693,7,-230
9059,237,907,8,-670
9060,779,530,6,249
9061,642,545,1,1187
9062,427,719,7,-292
9063,479,888,7,-409
9064,458,221,4,679
9065,374,938,6,-564
9066,189,710,1,899
9067,231,514,10,-283
9068,143,435,9,-292
9069,54,597,1,651
9070,164,488,1,652
9071,423,133,2,556
9072,50,317,8,-267
9073,120,852,2,972
9074,657,835,7,-178
9075,486,196,7,290
9076,988,436,8,552
9077,482,28,6,454
9078,375,17,7,358
9079,147,574,6,-427
9080,815,939,9,-124
9081,894,646,5,248
9082,416,603,9,-187
9083,749,673,3,1422
9084,565,206,2,771
9085,612,748,3,1360
9086,99,634,6,-535
9087,360,773,8,-413
9088,338,825,10,-487
9089,406,461,6,-55
9090,843,525,6,318
9091,598,973,2,1571
9092,49,532,4,581
9093,699,353,6,346
9094,133,903,2,1036
9095,883,286,6,597
9096,754,982,6,-228
9097,283,850,7,-567
9098,915,494,8,421
9099,705,163,3,868
9100,697,938,3,1635
9101,329,469,3,798
9102,614,929,3,1543
9103,705,868,3,1573
9104,310,243,6,67
9105,110,704,5,-594
9106,77,188,7,-111
9107,798,169,4,967
9108,904,596,1,1500
9109,201,493,2,694
9110,964,6,7,958
9111,930,1,2,931
9112,72,766,5,-694
9113,227,870,3,1097
9114,745,626,9,119
9115,34,44,6,-10
9116,574,347,4,921
9117,132,375,3,507
9118,417,54,2,471
9119,76,178,7,-102
9120,106,127,8,-21
9121,948,767,8,181
9122,803,459,9,344
9123,558,319,3,877
9124,251,710,4,961
9125,152,368,7,-216
9126,192,29,7,163
9127,168,919,1,1087
9128,339,701,5,-362
9129,321,193,5,128
9130,557,715,9,-158
9131,193,323,10,-130
9132,469,766,9,-297
9133,195,204,8,-9
9134,698,830,1,1528
9135,133,309,3,442
9136,871,596,2,1467
9137,70,384,2,454
9138,78,703,3,781
9139,339,140,1,479
9140,629,967,8,-338
9141,916,265,3,1181
9142,491,455,2,946
9143,101,245,7,-144
9144,373,833,3,1206
9145,762,609,6,153
9146,890,284,6,606
9147,122,90,10,32
9148,870,159,2,1029
9149,170,576,7,-406
9150,439,909,8,-470
9151,304,685,3,989
9152,650,280,7,370
9153,546,23,5,523
9154,342,323,1,665
9155,834,277,1,1111
9156,80,419,8,-339
9157,516,608,6,-92
9158,243,655,3,898
9159,954,989,4,1943
9160,477,613,7,-136
9161,630,739,9,-109
9162,992,378,1,1370
9163,535,965,10,-430
9164,619,257,6,362
9165,339,679,4,1018
9166,588,504,3,1092
9167,245,499,4,744
9168,192,374,8,-182
9169,495,722,5,-227
9170,433,835,3,1268
9171,810,98,1,908
9172,621,579,1,1200
9173,912,96,1,1008
9174,801,362,9,439
9175,868,462,8,406
9176,45,82,6,-37
9177,419,439,1,858
9178,310,716,6,-406
9179,599,290,6,309
9180,842,832,9,10
9181,275,410,1,685
9182,528,152,1,680
9183,23,822,1,845
9184,958,363,4,1321
9185,245,266,5,-21
9186,679,207,6,472
9187,380,78,4,458
9188,574,235,9,339
9189,287,432,4,719
9190,283,663,6,-380
9191,868,56,3,924
9192,981,461,4,1442
9193,223,195,5,28
9194,25,51,6,-26
9195,113,273,9,-160
9196,221,539,2,760
9197,895,143,7,752
9198,701,735,8,-34
9199,54,243,5,-189
9200,475,873,4,1348
9201,86,720,8,-634
9202,162,959,10,-797
9203,315,430,4,745
9204,662,49,4,711
9205,98,619,10,-521
9206,458,6,9,452
9207,201,161,9,40
9208,117,341,10,-224
9209,380,795,9,-415
9210,765,265,6,500
9211,85,417,8,-332
9212,180,500,9,-320
9213,906,41,4,947
9214,654,50,8,604
9215,668,351,5,317
9216,430,847,9,-417
9217,111,324,7,-213
9218,627,511,1,1138
9219,47,14,3,61
9220,386,333,6,53
9221,344,867,1,1211
9222,110,564,3,674
9223,398,573,6,-175
9224,963,743,9,220
9225,847,52,4,899
9226,105,262,8,-157
9227,200,878,9,-678
9228,594,49,2,643
9229,289,516,10,-227
9230,509,168,4,677
9231,455,407,4,862
9232,948,809,2,1757
9233,237,204,1,441
9234,131,912,3,1043
9235,277,813,4,1090
9236,7,945,4,952
9237,960,586,2,1546
9238,557,233,9,324
9239,415,604,2,1019
9240,824,444,6,380
9241,312,186,10,126
9242,702,983,5,-281
9243,32,248,10,-216
9244,942,26,7,916
9245,107,354,6,-247
9246,284,609,9,-325
9247,107,727,4,834
9248,728,771,4,1499
9249,117,339,6,-222
9250,567,87,7,480
9251,11,37,8,-26
9252,564,32,9,532
9253,594,73,10,521
9254,604,649,6,-45
9255,330,963,3,1293
9256,213,771,10,-558
9257,935,775,2,1710
9258,683,970,10,-287
9259,25,585,8,-560
9260,939,334,2,1273
9261,216,253,7,-37
9262,418,197,3,615
9263,334,218,6,116
9264,349,565,7,-216
9265,703,310,5,393
9266,336,487,8,-151
9267,417,694,5,-277
9268,112,676,3,788
9269,50,825,6,-775
9270,545,703,10,-158
9271,634,654,10,-20
9272,947,436,3,1383
9273,982,805,9,177
9274,447,135,9,312
9275,853,126,7,727
9276,780,383,4,1163
9277,955,613,9,342
9278,339,807,10,-468
9279,284,205,10,79
9280,929,44,4,973
9281,235,388,8,-153
9282,848,776,9,72
9283,894,752,1,1646
9284,845,5,4,850
9285,274,438,7,-164
9286,1,608,6,-607
9287,302,310,4,612
9288,682,742,2,1424
9289,735,137,7,598
9290,941,845,10,96
9291,270,342,1,612
9292,422,964,8,-542
9293,364,935,5,-571
9294,811,450,2,1261
9295,101,510,10,-409
9296,900,449,5,451
9297,540,779,3,1319
9298,924,326,9,598
9299,737,899,4,1636
9300,719,116,9,603
9301,832,847,2,1679
9302,89,504,1,593
9303,921,788,7,133
9304,437,205,9,232
9305,0,813,1,813
9306,419,123,2,542
9307,49,338,6,-289
9308,549,459,8,90
9309,708,36,3,744
9310,497,125,3,622
9311,523,35,5,488
9312,468,940,6,-472
9313,181,549,2,730
9314,708,713,5,-5
9315,208,481,3,689
9316,696,556,10,140
9317,123,217,2,340
9318,790,652,4,1442
9319,235,7,5,228
9320,196,843,7,-647
9321,866,602,1,1468
9322,866,419,6,447
9323,982,509,7,473
9324,869,423,7,446
9325,890,737,4,1627
9326,920,609,1,1529
9327,775,501,6,274
9328,234,952,5,-718
9329,810,558,1,1368
9330,949,395,9,554
9331,911,163,3,1074
9332,590,48,9,542
9333,541,512,8,29
9334,387,810,6,-423
9335,992,438,6,554
9336,425,956,2,1381
9337,49,48,1,97
9338,133,302,8,-169
9339,508,771,5,-263
9340,584,935,2,1519
9341,285,531,9,-246
9342,277,873,1,1150
9343,874,548,6,326
9344,360,332,9,28
9345,260,49,4,309
9346,789,772,2,1561
9347,809,328,10,481
9348,489,131,2,620
9349,637,346,4,983
9350,241,460,8,-219
9351,317,80,3,397
9352,795,905,1,1700
9353,631,343,8,288
9354,114,888,1,1002
9355,825,115,2,940
9356,353,990,2,1343
9357,120,867,3,987
9358,278,430,5,-152
9359,460,104,1,564
9360,539,737,4,1276
9361,648,363,6,285
9362,755,200,8,555
9363,334,424,7,-90
9364,192,253,1,445
9365,31,256,3,287
9366,227,798,7,-571
9367,36,36,3,72
9368,779,161,3,940
9369,836,738,9,98
9370,864,418,2,1282
9371,658,270,2,928
9372,557,694,1,1251
9373,277,377,6,-100
9374,599,106,9,493
9375,679,579,4,1258
9376,116,425,1,541
9377,984,693,2,1677
9378,679,626,8,53
9379,434,597,6,-163
9380,294,28,5,266
9381,277,869,10,-592
9382,267,550,7,-283
9383,565,0,9,565
9384,113,271,6,-158
9385,656,994,4,1650
9386,675,255,2,930
9387,618,409,6,209
9388,35,307,9,-272
9389,607,587,5,20
9390,361,702,6,-341
9391,589,346,7,243
9392,603,223,4,826
9393,864,674,4,1538
9394,390,848,5,-458
9395,686,719,5,-33
9396,391,541,9,-150
9397,168,784,9,-616
9398,259,476,4,735
9399,701,20,7,681
9400,3,483,3,486
9401,551,510,4,1061
9402,622,615,5,7
9403,580,800,9,-220
9404,16,870,1,886
9405,914,547,5,367
9406,124,691,3,815
9407,483,889,1,1372
9408,726,704,8,22
9409,793,21,5,772
9410,75,66,6,9
9411,801,521,10,280
9412,252,530,7,-278
9413,491,661,6,-170
9414,216,217,3,433
9415,898,767,7,131
9416,794,547,9,247
9417,9,766,8,-757
9418,776,688,5,88
9419,928,162,5,766
9420,548,727,9,-179
9421,51,448,7,-397
9422,639,828,10,-189
9423,459,540,7,-81
9424,152,318,3,470
9425,915,710,6,205
9426,220,178,9,42
9427,217,810,2,1027
9428,856,421,3,1277
9429,914,728,10,186
9430,680,703,1,1383
9431,613,515,6,98
9432,636,151,8,485
9433,664,58,2,722
9434,717,748,4,1465
9435,289,688,8,-399
9436,335,226,8,109
9437,890,69,4,959
9438,387,795,5,-408
9439,867,156,7,711
9440,948,616,1,1564
9441,221,931,1,1152
9442,68,859,3,927
9443,710,247,6,463
9444,454,40,1,494
9445,596,92,4,688
9446,989,628,10,361
9447,233,901,9,-668
9448,375,93,9,282
9449,651,108,5,543
9450,345,412,3,757
9451,695,505,2,1200
9452,100,118,6,-18
9453,640,469,6,171
9454,493,666,8,-173
9455,975,677,2,1652
9456,696,520,8,176
9457,423,224,5,199
9458,702,34,2,736
9459,853,969,3,1822
9460,931,334,8,597
9461,621,400,3,1021
9462,678,405,5,273
9463,180,78,6,102
9464,325,626,5,-301
9465,714,380,5,334
9466,847,164,7,683
9467,692,865,8,-173
9468,588,821,4,1409
9469,427,589,5,-162
9470,960,800,1,1760
9471,512,983,2,1495
9472,107,566,7,-459
9473,733,487,4,1220
9474,672,876,9,-204
9475,467,905,7,-438
9476,651,801,9,-150
9477,837,649,7,188
9478,751,841,3,1592
9479,307,759,3,1066
9480,284,950,6,-666
9481,294,532,1,826
9482,562,52,4,614
9483,849,787,8,62
9484,743,646,4,1389
9485,662,342,10,320
9486,655,82,1,737
9487,133,257,8,-124
9488,768,279,7,489
9489,368,994,3,1362
9490,580,913,10,-333
9491,930,333,1,1263
9492,383,579,2,962
9493,986,886,2,1872
9494,847,870,3,1717
9495,84,901,8,-817
9496,75,116,9,-41
9497,652,80,7,572
9498,734,898,6,-164
9499,890,686,9,204
9500,381,767,2,1148
9501,896,639,5,257
9502,19,416,2,435
9503,658,67,8,591
9504,756,525,2,1281
9505,327,232,6,95
9506,141,135,2,276
9507,9,886,4,895
9508,752,196,9,556
9509,968,371,3,1339
9510,713,681,3,1394
9511,252,517,2,769
9512,257,433,9,-176
9513,592,203,8,389
9514,751,867,2,1618
9515,249,593,8,-344
9516,733,677,4,1410
9517,934,16,9,918
9518,842,557,3,1399
9519,622,135,9,487
9520,531,975,1,1506
9521,590,52,10,538
9522,39,536,4,575
9523,488,677,7,-189
9524,702,24,6,678
9525,337,503,4,840
9526,837,357,1,1194
9527,658,621,2,1279
9528,849,251,4,1100
9529,814,820,5,-6
9530,72,908,3,980
9531,156,340,4,496
9532,16,601,5,-585
9533,755,596,6,159
9534,972,740,9,232
9535,830,672,8,158
9536,710,303,8,407
9537,166,315,10,-149
9538,304,972,3,1276
9539,654,828,6,-174
9540,748,39,6,709
9541,181,908,9,-727
9542,845,917,1,1762
9543,192,348,1,540
9544,715,605,1,1320
9545,414,473,10,-59
9546,83,378,6,-295
9547,608,119,7,489
9548,208,235,5,-27
9549,738,896,10,-158
9550,715,518,6,197
9551,256,339,10,-83
9552,973,804,6,169
9553,451,699,8,-248
9554,152,412,7,-260
9555,918,256,10,662
9556,880,32,7,848
9557,450,961,8,-511
9558,966,773,5,193
9559,914,735,7,179
9560,915,965,8,-50
9561,561,222,4,783
9562,628,53,9,575
9563,390,537,10,-147
9564,772,350,4,1122
9565,142,406,8,-264
9566,421,325,7,96
9567,407,622,3,1029
9568,743,828,3,1571
9569,960,149,3,1109
9570,679,532,4,1211
9571,858,940,6,-82
9572,776,210,5,566
9573,713,875,6,-162
9574,638,425,7,213
9575,830,49,3,879
9576,783,65,5,718
9577,984,121,9,863
9578,392,889,3,1281
9579,11,865,4,876
9580,6,0,7,6
9581,766,722,10,44
9582,314,754,10,-440
9583,80,735,3,815
9584,968,339,5,629
9585,134,144,9,-10
9586,103,9,6,94
9587,480,38,10,442
9588,864,620,4,1484
9589,50,450,8,-400
9590,485,226,7,259
9591,917,894,3,1811
9592,550,827,6,-277
9593,241,171,1,412
9594,926,806,8,120
9595,559,134,7,425
9596,673,615,6,58
9597,30,699,7,-669
9598,35,969,3,1004
9599,808,57,9,751
9600,503,560,6,-57
9601,397,231,4,628
9602,932,954,3,1886
9603,796,976,6,-180
9604,97,834,1,931
9605,195,363,10,-168
9606,102,341,3,443
9607,96,723,5,-627
9608,946,335,8,611
9609,422,891,7,-469
9610,752,574,4,1326
9611,725,286,3,1011
9612,381,938,1,1319
9613,727,270,4,997
9614,103,486,6,-383
9615,613,225,10,388
9616,339,199,2,538
9617,665,512,3,1177
9618,574,822,10,-248
9619,200,940,4,1140
9620,588,312,10,276
9621,268,227,4,495
9622,137,60,2,197
9623,653,281,8,372
9624,64,780,8,-716
9625,58,823,5,-765
9626,538,57,6,481
9627,907,596,6,311
9628,634,741,7,-107
9629,893,973,5,-80
9630,325,385,3,710
9631,507,390,6,117
9632,2,843,6,-841
9633,610,975,5,-365
9634,929,770,9,159
9635,420,434,8,-14
9636,944,53,10,891
9637,765,878,6,-113
9638,406,545,3,951
9639,418,353,5,65
9640,785,816,9,-31
9641,228,585,5,-357
9642,10,792,5,-782
9643,938,745,7,193
9644,151,951,8,-800
9645,22,529,1,551
9646,526,20,5,506
9647,988,326,3,1314
9648,961,109,4,1070
9649,322,955,1,1277
9650,842,758,2,1600
9651,292,977,2,1269
9652,672,757,2,1429
9653,631,579,7,52
9654,375,364,9,11
9655,549,664,2,1213
9656,521,299,5,222
9657,154,554,10,-400
9658,218,279,10,-61
9659,493,583,8,-90
9660,566,141,10,425
9661,418,172,7,246
9662,111,216,7,-105
9663,123,540,1,663
9664,352,696,10,-344
9665,355,660,2,1015
9666,103,483,4,586
9667,255,527,6,-272
9668,791,652,5,139
9669,909,368,3,1277
9670,169,156,2,325
9671,196,921,5,-725
9672,414,714,10,-300
9673,913,499,4,1412
9674,817,976,3,1793
9675,571,740,7,-169
9676,315,576,10,-261
9677,343,541,7,-198
9678,814,886,2,1700
9679,706,684,1,1390
9680,290,181,10,109
9681,816,484,2,1300
9682,685,681,8,4
9683,845,479,6,366
9684,743,668,9,75
9685,571,253,1,824
9686,910,686,1,1596
9687,312,251,9,61
9688,888,34,8,854
9689,267,560,10,-293
9690,154,816,7,-662
9691,494,405,7,89
9692,815,985,5,-170
9693,290,506,8,-216
9694,775,799,6,-24
9695,711,300,7,411
9696,946,526,2,1472
9697,495,566,8,-71
9698,47,490,1,537
9699,743,259,6,484
9700,725,101,9,624
9701,238,403,10,-165
9702,285,911,8,-626
9703,628,387,6,241
9704,819,967,7,-148
9705,460,835,10,-375
9706,650,729,9,-79
9707,69,692,4,761
9708,726,900,4,1626
9709,660,890,1,1550
9710,602,700,1,1302
9711,891,950,3,1841
9712,556,386,7,170
9713,848,3,1,851
9714,64,299,3,363
9715,444,341,4,785
9716,769,11,5,758
9717,375,121,5,254
9718,665,441,6,224
9719,666,472,1,1138
9720,802,254,10,548
9721,473,194,6,279
9722,371,407,7,-36
9723,63,634,2,697
9724,208,419,10,-211
9725,980,354,7,626
9726,927,530,2,1457
9727,497,569,5,-72
9728,161,160,1,321
9729,330,389,4,719
9730,434,67,7,367
9731,880,967,3,1847
9732,639,268,10,371
9733,454,797,8,-343
9734,769,794,10,-25
9735,274,532,4,806
9736,96,449,9,-353
9737,322,968,3,1290
9738,963,366,1,1329
9739,274,105,2,379
9740,712,127,6,585
9741,521,108,10,413
9742,747,494,3,1241
9743,445,805,9,-360
9744,680,397,9,283
9745,375,626,9,-251
9746,439,781,2,1220
9747,67,708,9,-641
9748,886,126,5,760
9749,273,452,2,725
9750,148,607,6,-459
9751,336,260,6,76
9752,614,177,3,791
9753,353,933,4,1286
9754,640,166,5,474
9755,673,914,7,-241
9756,114,442,2,556
9757,552,782,2,1334
9758,522,342,6,180
9759,939,169,4,1108
9760,73,523,1,596
9761,640,104,6,536
9762,943,686,3,1629
9763,480,149,2,629
9764,300,873,5,-573
9765,888,192,9,696
9766,399,511,1,910
9767,924,634,5,290
9768,16,513,1,529
9769,199,214,9,-15
9770,768,157,10,611
9771,577,819,2,1396
9772,169,421,8,-252
9773,636,300,4,936
9774,987,661,3,1648
9775,306,745,2,1051
9776,936,585,1,1521
9777,36,909,9,-873
9778,675,90,8,585
9779,992,473,2,1465
9780,615,861,10,-246
9781,716,785,2,1501
9782,942,108,6,834
9783,309,198,8,111
9784,415,444,3,859
9785,337,579,10,-242
9786,251,193,4,444
9787,291,132,7,159
9788,662,187,10,475
9789,854,364,5,490
9790,687,692,6,-5
9791,222,570,3,792
9792,236,291,5,-55
9793,273,64,4,337
9794,571,990,2,1561
9795,196,553,3,749
9796,620,40,3,660
9797,147,915,5,-768
9798,569,287,8,282
9799,912,276,3,1188
9800,187,575,3,762
9801,730,30,1,760
9802,959,256,2,1215
9803,107,715,5,-608
9804,734,549,1,1283
9805,22,193,9,-171
9806,598,550,6,48
9807,187,398,3,585
9808,918,37,9,881
9809,30,580,8,-550
9810,310,499,10,-189
9811,401,223,1,624
9812,504,127,1,631
9813,958,738,4,1696
9814,617,312,6,305
